fips,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,state,state_name,county_name
1001,0,0,0,0,0,0,0,0,AL,Alabama,Autauga
1003,3,2,0,2,1,7,3,3,AL,Alabama,Baldwin
1005,0,0,1,0,0,0,0,0,AL,Alabama,Barbour
1007,0,1,0,0,2,1,0,0,AL,Alabama,Bibb
1009,1,0,1,0,1,0,1,2,AL,Alabama,Blount
1011,0,0,0,0,0,0,0,0,AL,Alabama,Bullock
1013,0,0,0,0,0,0,0,0,AL,Alabama,Butler
1015,3,0,2,5,0,2,3,4,AL,Alabama,Calhoun
1017,0,0,0,0,0,0,2,1,AL,Alabama,Chambers
1019,0,0,0,1,2,0,0,0,AL,Alabama,Cherokee
1021,0,1,1,2,0,0,1,1,AL,Alabama,Chilton
1023,0,0,0,0,0,0,0,0,AL,Alabama,Choctaw
1025,0,0,0,0,0,0,4,0,AL,Alabama,Clarke
1027,1,0,0,0,0,0,0,0,AL,Alabama,Clay
1029,0,2,0,1,1,1,0,1,AL,Alabama,Cleburne
1031,0,0,0,0,0,0,1,0,AL,Alabama,Coffee
1033,1,1,1,0,0,0,3,1,AL,Alabama,Colbert
1035,0,1,0,0,0,0,0,0,AL,Alabama,Conecuh
1037,0,0,0,0,0,0,0,0,AL,Alabama,Coosa
1039,0,2,0,0,0,0,0,1,AL,Alabama,Covington
1041,0,0,1,1,1,0,0,0,AL,Alabama,Crenshaw
1043,1,2,1,0,1,1,0,2,AL,Alabama,Cullman
1045,2,0,0,1,1,1,2,2,AL,Alabama,Dale
1047,1,1,2,2,2,0,0,0,AL,Alabama,Dallas
1049,0,1,0,0,1,2,0,0,AL,Alabama,DeKalb
1051,1,1,0,1,0,5,0,4,AL,Alabama,Elmore
1053,0,0,0,0,0,0,1,1,AL,Alabama,Escambia
1055,0,0,3,0,2,1,0,0,AL,Alabama,Etowah
1057,0,0,1,0,0,0,0,0,AL,Alabama,Fayette
1059,1,0,0,0,0,0,0,0,AL,Alabama,Franklin
1061,1,0,0,0,0,0,1,0,AL,Alabama,Geneva
1063,0,0,0,0,0,0,0,0,AL,Alabama,Greene
1065,0,0,0,0,0,1,0,0,AL,Alabama,Hale
1067,0,0,0,1,0,0,0,0,AL,Alabama,Henry
1069,3,0,1,0,0,2,1,3,AL,Alabama,Houston
1071,1,0,0,1,0,2,0,1,AL,Alabama,Jackson
1073,9,9,9,11,7,18,17,18,AL,Alabama,Jefferson
1075,0,0,0,0,0,0,0,0,AL,Alabama,Lamar
1077,1,0,4,1,1,1,3,0,AL,Alabama,Lauderdale
1079,0,1,0,0,1,0,1,0,AL,Alabama,Lawrence
1081,1,2,4,0,1,1,1,6,AL,Alabama,Lee
1083,0,4,1,0,2,0,2,0,AL,Alabama,Limestone
1085,0,0,0,0,1,0,0,0,AL,Alabama,Lowndes
1087,1,0,1,1,0,0,0,0,AL,Alabama,Macon
1089,5,7,4,5,2,7,4,2,AL,Alabama,Madison
1091,0,0,0,0,1,0,0,0,AL,Alabama,Marengo
1093,0,0,1,2,1,0,2,0,AL,Alabama,Marion
1095,0,1,0,2,0,1,4,0,AL,Alabama,Marshall
1097,3,5,4,5,10,8,9,2,AL,Alabama,Mobile
1099,0,0,0,0,0,0,0,1,AL,Alabama,Monroe
1101,2,0,2,1,3,1,5,3,AL,Alabama,Montgomery
1103,1,2,0,0,0,0,0,2,AL,Alabama,Morgan
1105,0,0,0,0,0,0,0,0,AL,Alabama,Perry
1107,1,0,0,0,0,2,0,0,AL,Alabama,Pickens
1109,0,0,0,0,0,1,0,0,AL,Alabama,Pike
1111,0,0,1,1,0,0,0,0,AL,Alabama,Randolph
1113,2,1,0,2,0,1,0,1,AL,Alabama,Russell
1115,0,0,1,2,0,0,1,5,AL,Alabama,St. Clair
1117,0,1,1,1,1,1,1,1,AL,Alabama,Shelby
1119,0,0,0,0,0,0,0,0,AL,Alabama,Sumter
1121,1,1,1,1,3,1,0,4,AL,Alabama,Talladega
1123,1,1,0,0,0,0,0,1,AL,Alabama,Tallapoosa
1125,1,2,2,1,1,2,1,4,AL,Alabama,Tuscaloosa
1127,0,1,0,0,0,0,1,5,AL,Alabama,Walker
1129,0,0,0,1,0,0,0,0,AL,Alabama,Washington
1131,1,0,0,0,0,0,0,1,AL,Alabama,Wilcox
1133,0,0,0,0,0,0,0,1,AL,Alabama,Winston
2013,0,0,0,0,0,0,0,0,AK,Alaska,Aleutians East Borough
2016,0,0,0,0,0,0,0,0,AK,Alaska,Aleutians West Census Area
2020,2,1,5,5,2,4,7,1,AK,Alaska,Anchorage Municipality
2050,1,0,0,0,0,0,1,0,AK,Alaska,Bethel Census Area
2060,0,0,0,0,0,0,0,0,AK,Alaska,Bristol Bay Borough
2068,0,0,0,0,0,0,0,0,AK,Alaska,Denali Borough
2070,0,0,1,0,0,1,0,1,AK,Alaska,Dillingham Census Area
2090,0,3,1,3,1,3,0,5,AK,Alaska,Fairbanks North Star Borough
2100,0,0,1,0,0,0,0,0,AK,Alaska,Haines Borough
2105,0,0,0,0,0,0,0,0,AK,Alaska,Hoonah-Angoon Census Area
2110,0,0,1,0,0,2,0,0,AK,Alaska,Juneau City and Borough
2122,1,1,1,2,1,0,4,1,AK,Alaska,Kenai Peninsula Borough
2130,0,0,0,0,0,0,0,0,AK,Alaska,Ketchikan Gateway Borough
2150,0,0,0,0,0,0,1,0,AK,Alaska,Kodiak Island Borough
2158,0,0,0,0,2,0,0,0,AK,Alaska,Kusilvak Census Area
2164,0,0,0,0,0,0,0,0,AK,Alaska,Lake and Peninsula Borough
2170,3,0,3,2,2,0,5,3,AK,Alaska,Matanuska-Susitna Borough
2180,0,0,0,0,0,0,0,0,AK,Alaska,Nome Census Area
2185,0,0,1,0,0,0,0,0,AK,Alaska,North Slope Borough
2188,0,1,0,0,0,0,0,2,AK,Alaska,Northwest Arctic Borough
2195,0,0,0,0,0,0,0,0,AK,Alaska,Petersburg Borough
2198,0,0,0,0,0,0,0,0,AK,Alaska,Prince of Wales-Hyder Census Area
2220,0,0,0,0,0,0,0,0,AK,Alaska,Sitka City and Borough
2230,0,0,0,0,0,0,0,0,AK,Alaska,Skagway Municipality
2240,0,0,0,0,0,0,2,0,AK,Alaska,Southeast Fairbanks Census Area
2261,0,0,0,0,1,0,0,0,AK,Alaska,Valdez-Cordova Census Area
2275,0,0,0,0,0,0,0,0,AK,Alaska,Wrangell City and Borough
2282,0,0,0,0,0,0,0,0,AK,Alaska,Yakutat City and Borough
2290,1,0,0,0,0,0,0,2,AK,Alaska,Yukon-Koyukuk Census Area
4001,0,3,1,1,1,0,4,1,AZ,Arizona,Apache
4003,3,2,4,1,1,1,1,3,AZ,Arizona,Cochise
4005,8,0,3,2,2,10,1,0,AZ,Arizona,Coconino
4007,0,1,0,3,0,2,0,4,AZ,Arizona,Gila
4009,0,0,0,0,0,0,0,0,AZ,Arizona,Graham
4011,0,1,0,0,0,0,0,0,AZ,Arizona,Greenlee
4012,0,2,1,1,1,1,0,0,AZ,Arizona,La Paz
4013,40,37,41,54,77,45,62,69,AZ,Arizona,Maricopa
4015,3,1,6,4,4,1,12,4,AZ,Arizona,Mohave
4017,1,0,2,1,1,0,3,2,AZ,Arizona,Navajo
4019,10,10,12,11,18,12,23,21,AZ,Arizona,Pima
4021,3,5,3,1,2,4,5,4,AZ,Arizona,Pinal
4023,0,0,1,0,1,1,2,2,AZ,Arizona,Santa Cruz
4025,3,2,1,5,1,2,7,3,AZ,Arizona,Yavapai
4027,0,1,3,0,3,1,1,1,AZ,Arizona,Yuma
5001,0,0,0,0,0,0,1,0,AR,Arkansas,Arkansas
5003,0,1,0,0,0,0,0,0,AR,Arkansas,Ashley
5005,0,0,0,0,1,1,1,1,AR,Arkansas,Baxter
5007,1,0,1,0,1,5,1,3,AR,Arkansas,Benton
5009,0,2,0,0,0,0,0,1,AR,Arkansas,Boone
5011,0,0,0,0,0,1,0,0,AR,Arkansas,Bradley
5013,0,0,0,0,0,0,0,0,AR,Arkansas,Calhoun
5015,0,1,0,0,0,0,0,1,AR,Arkansas,Carroll
5017,0,0,0,0,0,0,0,1,AR,Arkansas,Chicot
5019,0,0,0,0,0,0,0,0,AR,Arkansas,Clark
5021,0,0,1,0,1,0,0,0,AR,Arkansas,Clay
5023,0,0,1,1,0,0,0,0,AR,Arkansas,Cleburne
5025,0,0,0,0,0,0,0,0,AR,Arkansas,Cleveland
5027,0,0,0,0,1,0,1,0,AR,Arkansas,Columbia
5029,0,0,0,1,1,0,0,0,AR,Arkansas,Conway
5031,1,2,0,0,1,2,3,0,AR,Arkansas,Craighead
5033,0,1,0,1,1,0,1,1,AR,Arkansas,Crawford
5035,0,0,1,2,1,3,0,0,AR,Arkansas,Crittenden
5037,0,0,0,1,0,0,0,0,AR,Arkansas,Cross
5039,0,0,0,0,0,0,0,1,AR,Arkansas,Dallas
5041,0,0,0,0,0,0,0,0,AR,Arkansas,Desha
5043,0,0,1,0,0,0,0,0,AR,Arkansas,Drew
5045,0,1,1,1,1,0,2,3,AR,Arkansas,Faulkner
5047,1,0,0,0,1,0,0,1,AR,Arkansas,Franklin
5049,0,0,0,0,1,0,0,0,AR,Arkansas,Fulton
5051,0,1,1,1,3,2,1,3,AR,Arkansas,Garland
5053,0,0,0,1,0,1,0,0,AR,Arkansas,Grant
5055,1,0,0,0,0,0,0,1,AR,Arkansas,Greene
5057,0,0,0,0,0,0,1,0,AR,Arkansas,Hempstead
5059,0,0,0,0,1,0,0,1,AR,Arkansas,Hot Spring
5061,0,0,0,0,0,0,0,0,AR,Arkansas,Howard
5063,0,0,1,2,0,0,0,0,AR,Arkansas,Independence
5065,0,0,0,0,0,0,1,0,AR,Arkansas,Izard
5067,0,0,0,0,1,1,0,0,AR,Arkansas,Jackson
5069,2,0,1,5,2,4,1,1,AR,Arkansas,Jefferson
5071,0,1,0,1,0,0,0,1,AR,Arkansas,Johnson
5073,0,0,0,0,0,0,0,0,AR,Arkansas,Lafayette
5075,1,0,0,0,0,0,0,1,AR,Arkansas,Lawrence
5077,0,0,0,0,0,0,0,2,AR,Arkansas,Lee
5079,0,0,0,0,0,0,0,0,AR,Arkansas,Lincoln
5081,1,0,0,0,0,0,0,0,AR,Arkansas,Little River
5083,0,0,0,0,0,0,0,0,AR,Arkansas,Logan
5085,0,4,2,0,1,0,2,7,AR,Arkansas,Lonoke
5087,0,0,0,1,0,0,0,0,AR,Arkansas,Madison
5089,0,0,0,1,0,0,1,0,AR,Arkansas,Marion
5091,1,0,0,0,0,0,1,2,AR,Arkansas,Miller
5093,0,2,0,1,1,2,1,0,AR,Arkansas,Mississippi
5095,1,0,0,0,0,0,0,0,AR,Arkansas,Monroe
5097,0,0,1,0,0,0,0,0,AR,Arkansas,Montgomery
5099,0,0,0,0,0,0,0,0,AR,Arkansas,Nevada
5101,0,0,0,0,0,0,0,0,AR,Arkansas,Newton
5103,0,0,0,0,0,0,0,1,AR,Arkansas,Ouachita
5105,0,0,1,0,0,0,0,1,AR,Arkansas,Perry
5107,1,1,0,2,1,2,1,0,AR,Arkansas,Phillips
5109,0,0,0,0,0,0,0,0,AR,Arkansas,Pike
5111,1,0,0,0,2,0,0,0,AR,Arkansas,Poinsett
5113,0,0,1,0,0,0,0,0,AR,Arkansas,Polk
5115,1,0,1,0,1,0,3,0,AR,Arkansas,Pope
5117,1,0,0,0,0,0,0,0,AR,Arkansas,Prairie
5119,8,5,8,7,6,7,11,5,AR,Arkansas,Pulaski
5121,0,0,0,0,0,0,0,0,AR,Arkansas,Randolph
5123,0,2,1,2,1,0,4,0,AR,Arkansas,St. Francis
5125,0,1,3,1,0,1,1,0,AR,Arkansas,Saline
5127,0,0,0,0,0,0,0,0,AR,Arkansas,Scott
5129,1,0,0,1,1,0,0,0,AR,Arkansas,Searcy
5131,1,0,0,0,4,0,3,2,AR,Arkansas,Sebastian
5133,2,0,0,0,0,0,0,0,AR,Arkansas,Sevier
5135,0,0,0,0,0,0,1,1,AR,Arkansas,Sharp
5137,0,0,0,0,0,1,0,0,AR,Arkansas,Stone
5139,1,1,0,0,0,0,2,0,AR,Arkansas,Union
5141,0,0,0,0,0,2,0,0,AR,Arkansas,Van Buren
5143,0,0,7,1,3,2,4,2,AR,Arkansas,Washington
5145,0,0,1,2,1,0,1,0,AR,Arkansas,White
5147,0,0,0,0,0,0,0,0,AR,Arkansas,Woodruff
5149,0,0,0,0,0,0,0,0,AR,Arkansas,Yell
6001,16,21,11,16,12,6,20,18,CA,California,Alameda
6003,0,0,0,0,0,0,0,0,CA,California,Alpine
6005,0,0,0,0,2,0,0,0,CA,California,Amador
6007,3,4,1,4,3,1,2,1,CA,California,Butte
6009,0,0,0,0,2,0,1,1,CA,California,Calaveras
6011,0,0,0,0,0,0,0,0,CA,California,Colusa
6013,8,8,8,12,11,6,10,11,CA,California,Contra Costa
6015,0,0,0,3,1,0,0,1,CA,California,Del Norte
6017,0,2,1,0,1,0,0,1,CA,California,El Dorado
6019,13,9,11,9,8,9,23,13,CA,California,Fresno
6021,0,0,0,1,1,0,0,0,CA,California,Glenn
6023,6,4,5,3,0,1,1,3,CA,California,Humboldt
6025,3,2,1,0,1,2,2,2,CA,California,Imperial
6027,0,0,0,0,1,0,0,0,CA,California,Inyo
6029,9,17,9,15,11,8,29,19,CA,California,Kern
6031,0,3,2,4,3,2,0,0,CA,California,Kings
6033,1,0,1,2,1,1,0,0,CA,California,Lake
6035,0,0,0,0,0,0,0,0,CA,California,Lassen
6037,100,125,111,115,87,86,91,131,CA,California,Los Angeles
6039,0,2,0,4,1,2,4,1,CA,California,Madera
6041,0,0,1,1,2,0,1,1,CA,California,Marin
6043,0,1,0,0,0,0,0,0,CA,California,Mariposa
6045,2,0,0,2,1,1,0,1,CA,California,Mendocino
6047,3,6,3,8,3,4,1,2,CA,California,Merced
6049,0,0,1,0,0,0,0,1,CA,California,Modoc
6051,0,0,0,0,0,0,0,0,CA,California,Mono
6053,8,7,3,5,2,7,3,5,CA,California,Monterey
6055,1,2,0,3,4,2,4,1,CA,California,Napa
6057,1,0,2,0,1,0,2,1,CA,California,Nevada
6059,15,17,18,23,25,18,27,23,CA,California,Orange
6061,2,1,5,2,4,1,0,1,CA,California,Placer
6063,0,0,0,0,0,0,0,0,CA,California,Plumas
6065,20,19,22,24,28,26,28,31,CA,California,Riverside
6067,16,17,17,17,12,14,17,14,CA,California,Sacramento
6069,0,0,0,0,0,0,0,0,CA,California,San Benito
6071,18,33,21,19,27,30,46,43,CA,California,San Bernardino
6073,17,26,18,39,26,20,32,28,CA,California,San Diego
6075,10,11,10,10,7,4,7,3,CA,California,San Francisco
6077,8,9,13,10,1,9,16,7,CA,California,San Joaquin
6079,0,0,2,2,0,0,4,3,CA,California,San Luis Obispo
6081,3,2,2,6,4,3,5,4,CA,California,San Mateo
6083,2,2,4,5,3,2,2,10,CA,California,Santa Barbara
6085,5,17,8,14,7,12,10,9,CA,California,Santa Clara
6087,0,1,2,1,3,0,1,2,CA,California,Santa Cruz
6089,5,1,3,3,5,7,5,4,CA,California,Shasta
6091,0,0,0,0,0,0,0,0,CA,California,Sierra
6093,0,3,2,0,1,1,0,4,CA,California,Siskiyou
6095,7,3,2,3,2,6,6,6,CA,California,Solano
6097,1,3,3,6,4,5,2,0,CA,California,Sonoma
6099,2,5,6,6,6,8,9,6,CA,California,Stanislaus
6101,3,0,0,2,0,3,1,2,CA,California,Sutter
6103,0,2,2,1,2,3,7,0,CA,California,Tehama
6105,0,0,0,2,0,0,0,0,CA,California,Trinity
6107,4,4,3,6,12,4,7,6,CA,California,Tulare
6109,1,0,0,0,0,0,1,1,CA,California,Tuolumne
6111,2,2,2,4,5,5,5,1,CA,California,Ventura
6113,3,2,0,3,0,4,3,1,CA,California,Yolo
6115,1,3,1,2,4,2,0,1,CA,California,Yuba
8001,5,6,6,15,16,9,11,11,CO,Colorado,Adams
8003,0,0,0,0,2,0,0,0,CO,Colorado,Alamosa
8005,3,9,5,9,8,8,6,10,CO,Colorado,Arapahoe
8007,0,0,0,0,0,0,0,0,CO,Colorado,Archuleta
8009,0,0,0,0,0,0,1,0,CO,Colorado,Baca
8011,0,0,0,0,0,0,0,0,CO,Colorado,Bent
8013,1,2,3,0,3,1,4,2,CO,Colorado,Boulder
8014,0,1,0,0,0,0,0,0,CO,Colorado,Broomfield
8015,0,0,0,0,0,0,0,0,CO,Colorado,Chaffee
8017,0,0,0,0,0,0,0,0,CO,Colorado,Cheyenne
8019,1,1,0,0,0,0,1,1,CO,Colorado,Clear Creek
8021,0,0,0,1,0,1,0,0,CO,Colorado,Conejos
8023,0,0,0,0,0,1,0,0,CO,Colorado,Costilla
8025,0,0,0,0,0,0,0,0,CO,Colorado,Crowley
8027,0,0,0,0,0,0,0,0,CO,Colorado,Custer
8029,0,0,0,0,0,0,0,1,CO,Colorado,Delta
8031,9,12,12,10,11,11,15,10,CO,Colorado,Denver
8033,0,0,0,0,0,0,0,0,CO,Colorado,Dolores
8035,0,0,1,4,1,1,1,1,CO,Colorado,Douglas
8037,1,0,0,0,0,1,0,0,CO,Colorado,Eagle
8039,0,0,0,1,1,0,0,1,CO,Colorado,Elbert
8041,1,9,7,6,11,9,14,13,CO,Colorado,El Paso
8043,2,1,1,4,0,0,0,2,CO,Colorado,Fremont
8045,0,1,0,0,0,1,3,0,CO,Colorado,Garfield
8047,0,0,0,0,0,0,0,0,CO,Colorado,Gilpin
8049,0,1,0,0,0,0,0,0,CO,Colorado,Grand
8051,0,0,1,0,1,0,0,2,CO,Colorado,Gunnison
8053,0,0,0,0,0,0,0,0,CO,Colorado,Hinsdale
8055,0,0,0,0,0,0,0,0,CO,Colorado,Huerfano
8057,0,0,0,0,0,0,0,0,CO,Colorado,Jackson
8059,3,2,3,3,10,10,6,12,CO,Colorado,Jefferson
8061,0,0,0,0,0,0,1,0,CO,Colorado,Kiowa
8063,0,0,0,1,0,0,0,0,CO,Colorado,Kit Carson
8065,0,0,0,0,1,0,0,0,CO,Colorado,Lake
8067,0,0,0,0,0,0,1,0,CO,Colorado,La Plata
8069,4,3,2,7,3,6,0,3,CO,Colorado,Larimer
8071,0,1,0,1,1,1,0,0,CO,Colorado,Las Animas
8073,0,0,0,0,0,0,0,0,CO,Colorado,Lincoln
8075,0,0,0,0,1,0,3,0,CO,Colorado,Logan
8077,3,1,3,0,4,3,6,5,CO,Colorado,Mesa
8079,0,0,0,0,0,0,0,0,CO,Colorado,Mineral
8081,0,1,0,0,0,0,0,0,CO,Colorado,Moffat
8083,0,0,0,1,0,0,0,0,CO,Colorado,Montezuma
8085,1,0,1,0,1,0,0,0,CO,Colorado,Montrose
8087,0,0,0,0,1,0,1,0,CO,Colorado,Morgan
8089,1,0,0,1,0,0,0,0,CO,Colorado,Otero
8091,0,0,0,0,0,0,0,1,CO,Colorado,Ouray
8093,0,0,2,0,0,0,1,0,CO,Colorado,Park
8095,0,0,0,0,0,0,1,0,CO,Colorado,Phillips
8097,0,0,0,0,0,0,0,0,CO,Colorado,Pitkin
8099,0,0,0,0,0,0,0,0,CO,Colorado,Prowers
8101,8,1,7,4,7,8,9,4,CO,Colorado,Pueblo
8103,0,0,0,0,1,0,0,0,CO,Colorado,Rio Blanco
8105,0,0,0,0,0,0,0,0,CO,Colorado,Rio Grande
8107,0,0,0,0,1,0,0,0,CO,Colorado,Routt
8109,0,0,0,1,0,0,0,0,CO,Colorado,Saguache
8111,0,0,0,0,0,0,0,0,CO,Colorado,San Juan
8113,0,0,0,0,0,0,0,0,CO,Colorado,San Miguel
8115,0,0,0,0,0,0,0,0,CO,Colorado,Sedgwick
8117,0,0,1,0,0,1,0,0,CO,Colorado,Summit
8119,1,0,0,0,1,0,0,0,CO,Colorado,Teller
8121,0,0,0,0,0,0,0,0,CO,Colorado,Washington
8123,2,5,5,3,4,8,3,9,CO,Colorado,Weld
8125,0,0,0,0,0,0,0,0,CO,Colorado,Yuma
9001,2,1,11,7,5,5,1,4,CT,Connecticut,Fairfield
9003,5,2,2,4,7,4,3,2,CT,Connecticut,Hartford
9005,0,0,1,1,0,0,0,0,CT,Connecticut,Litchfield
9007,0,1,0,0,1,0,1,0,CT,Connecticut,Middlesex
9009,4,5,6,8,5,3,8,2,CT,Connecticut,New Haven
9011,2,2,2,3,1,2,0,0,CT,Connecticut,New London
9013,0,1,0,1,0,1,0,0,CT,Connecticut,Tolland
9015,0,0,1,1,0,1,0,0,CT,Connecticut,Windham
10001,3,3,3,1,1,0,3,0,DE,Delaware,Kent
10003,3,9,1,9,1,3,11,2,DE,Delaware,New Castle
10005,3,2,0,1,2,1,3,3,DE,Delaware,Sussex
11001,9,13,15,13,7,8,17,30,DC,District of Columbia,District of Columbia
12001,3,1,1,2,0,0,0,7,FL,Florida,Alachua
12003,0,0,0,0,1,0,0,0,FL,Florida,Baker
12005,4,4,1,3,7,3,3,1,FL,Florida,Bay
12007,0,0,0,0,2,0,0,0,FL,Florida,Bradford
12009,3,6,9,6,7,3,10,10,FL,Florida,Brevard
12011,12,10,12,10,12,16,15,12,FL,Florida,Broward
12013,0,0,1,1,0,0,1,0,FL,Florida,Calhoun
12015,1,1,1,2,1,1,1,0,FL,Florida,Charlotte
12017,3,0,0,3,5,3,2,2,FL,Florida,Citrus
12019,1,0,3,3,0,2,0,3,FL,Florida,Clay
12021,1,2,2,2,0,2,2,2,FL,Florida,Collier
12023,2,1,0,0,0,0,0,2,FL,Florida,Columbia
12027,0,0,0,0,0,0,0,0,FL,Florida,DeSoto
12029,1,1,0,0,1,1,0,0,FL,Florida,Dixie
12031,15,12,11,13,9,12,21,10,FL,Florida,Duval
12033,3,2,5,5,2,8,9,7,FL,Florida,Escambia
12035,3,0,0,1,0,0,1,0,FL,Florida,Flagler
12037,0,0,0,0,0,0,0,0,FL,Florida,Franklin
12039,1,0,1,0,1,0,1,1,FL,Florida,Gadsden
12041,0,0,0,0,0,0,0,0,FL,Florida,Gilchrist
12043,0,0,0,0,0,0,0,0,FL,Florida,Glades
12045,0,0,0,0,0,2,0,0,FL,Florida,Gulf
12047,0,0,0,0,0,0,0,0,FL,Florida,Hamilton
12049,0,0,0,0,0,0,1,0,FL,Florida,Hardee
12051,1,0,0,1,0,0,1,0,FL,Florida,Hendry
12053,2,2,1,5,1,1,3,0,FL,Florida,Hernando
12055,1,0,1,0,1,0,4,1,FL,Florida,Highlands
12057,9,7,15,8,10,12,19,12,FL,Florida,Hillsborough
12059,0,0,1,1,0,0,0,0,FL,Florida,Holmes
12061,0,1,0,4,1,2,2,0,FL,Florida,Indian River
12063,0,0,0,1,0,1,0,1,FL,Florida,Jackson
12065,0,0,0,1,0,0,0,0,FL,Florida,Jefferson
12067,0,0,0,1,0,0,0,0,FL,Florida,Lafayette
12069,4,3,5,2,3,4,0,2,FL,Florida,Lake
12071,5,2,11,6,6,3,5,11,FL,Florida,Lee
12073,7,3,1,3,7,1,4,4,FL,Florida,Leon
12075,0,0,0,1,2,0,0,1,FL,Florida,Levy
12077,0,0,0,0,0,0,0,0,FL,Florida,Liberty
12079,0,0,1,0,0,0,0,0,FL,Florida,Madison
12081,3,1,4,4,2,0,4,1,FL,Florida,Manatee
12083,2,1,4,5,1,3,2,3,FL,Florida,Marion
12085,0,0,1,2,2,2,4,4,FL,Florida,Martin
12086,29,28,28,29,17,18,34,32,FL,Florida,Miami-Dade
12087,0,2,1,1,0,1,0,0,FL,Florida,Monroe
12089,5,1,0,3,1,0,5,1,FL,Florida,Nassau
12091,1,3,3,2,2,2,3,1,FL,Florida,Okaloosa
12093,0,1,1,1,2,0,1,0,FL,Florida,Okeechobee
12095,17,10,18,11,14,10,17,6,FL,Florida,Orange
12097,1,0,1,4,3,2,1,1,FL,Florida,Osceola
12099,13,10,6,8,10,8,5,15,FL,Florida,Palm Beach
12101,3,1,4,5,3,3,3,4,FL,Florida,Pasco
12103,3,5,15,8,5,8,9,12,FL,Florida,Pinellas
12105,5,5,4,3,12,8,7,14,FL,Florida,Polk
12107,3,3,0,2,1,0,2,0,FL,Florida,Putnam
12109,4,4,1,1,2,0,6,2,FL,Florida,St. Johns
12111,3,2,5,0,3,3,3,0,FL,Florida,St. Lucie
12113,0,1,1,0,3,1,2,0,FL,Florida,Santa Rosa
12115,3,1,1,0,3,5,4,3,FL,Florida,Sarasota
12117,2,3,4,1,5,0,0,3,FL,Florida,Seminole
12119,0,0,0,1,4,2,1,0,FL,Florida,Sumter
12121,0,0,0,0,0,0,1,0,FL,Florida,Suwannee
12123,1,0,0,0,0,0,0,0,FL,Florida,Taylor
12125,0,0,0,0,0,0,0,0,FL,Florida,Union
12127,4,6,11,11,8,6,11,4,FL,Florida,Volusia
12129,0,1,0,0,0,0,0,0,FL,Florida,Wakulla
12131,0,0,0,0,0,1,0,0,FL,Florida,Walton
12133,2,0,0,0,0,0,0,0,FL,Florida,Washington
13001,0,0,0,0,0,0,0,0,GA,Georgia,Appling
13003,0,0,0,0,0,1,0,0,GA,Georgia,Atkinson
13005,0,0,0,0,0,0,0,0,GA,Georgia,Bacon
13007,0,0,0,0,0,0,0,0,GA,Georgia,Baker
13009,0,0,0,2,0,0,2,0,GA,Georgia,Baldwin
13011,0,0,0,0,0,0,0,1,GA,Georgia,Banks
13013,0,1,0,1,2,1,0,1,GA,Georgia,Barrow
13015,3,2,2,0,2,3,1,2,GA,Georgia,Bartow
13017,0,0,0,0,0,0,0,1,GA,Georgia,Ben Hill
13019,1,0,0,0,0,0,1,1,GA,Georgia,Berrien
13021,2,2,2,1,3,2,4,3,GA,Georgia,Bibb
13023,0,0,0,0,0,1,0,0,GA,Georgia,Bleckley
13025,0,0,0,0,0,0,0,0,GA,Georgia,Brantley
13027,0,0,0,0,1,0,0,0,GA,Georgia,Brooks
13029,0,0,0,0,0,0,0,0,GA,Georgia,Bryan
13031,0,0,1,1,0,0,1,1,GA,Georgia,Bulloch
13033,0,0,0,3,0,1,0,0,GA,Georgia,Burke
13035,0,0,1,1,0,5,0,0,GA,Georgia,Butts
13037,0,0,0,0,0,0,0,0,GA,Georgia,Calhoun
13039,1,1,0,0,2,0,1,3,GA,Georgia,Camden
13043,0,1,0,0,0,0,0,0,GA,Georgia,Candler
13045,1,1,2,1,3,1,0,3,GA,Georgia,Carroll
13047,0,0,1,1,1,0,1,1,GA,Georgia,Catoosa
13049,0,0,0,0,0,0,0,0,GA,Georgia,Charlton
13051,2,4,1,5,4,3,4,11,GA,Georgia,Chatham
13053,0,0,0,0,0,0,0,0,GA,Georgia,Chattahoochee
13055,1,0,0,1,0,0,0,0,GA,Georgia,Chattooga
13057,3,1,1,0,0,1,0,3,GA,Georgia,Cherokee
13059,1,0,1,2,0,8,0,5,GA,Georgia,Clarke
13061,0,0,0,1,0,0,0,0,GA,Georgia,Clay
13063,2,1,3,7,3,4,6,3,GA,Georgia,Clayton
13065,0,1,0,0,0,1,0,1,GA,Georgia,Clinch
13067,0,2,5,6,4,3,8,14,GA,Georgia,Cobb
13069,2,1,0,0,0,0,1,0,GA,Georgia,Coffee
13071,0,2,0,1,1,1,0,0,GA,Georgia,Colquitt
13073,0,0,0,0,0,2,0,0,GA,Georgia,Columbia
13075,0,0,0,2,0,0,1,1,GA,Georgia,Cook
13077,0,0,1,1,1,1,4,2,GA,Georgia,Coweta
13079,0,1,2,1,0,0,1,2,GA,Georgia,Crawford
13081,0,0,1,0,1,0,2,2,GA,Georgia,Crisp
13083,0,0,1,0,1,0,0,0,GA,Georgia,Dade
13085,0,0,0,0,0,0,0,0,GA,Georgia,Dawson
13087,0,1,0,0,0,0,2,1,GA,Georgia,Decatur
13089,11,6,2,3,11,10,9,21,GA,Georgia,DeKalb
13091,0,0,1,1,3,0,0,0,GA,Georgia,Dodge
13093,0,0,1,0,0,0,0,0,GA,Georgia,Dooly
